Circuit,County,DivisionOfCourt,TypeOfCase,TypeOfDisposition,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,Walton,Probate,Guardianship,Other,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,2,3,2,1
1,Walton,Probate,Trusts,Total Disposed (1986 to 1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Walton,Probate,Trusts,Before Hearing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
1,Walton,Probate,Trusts,By Judge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,Walton,Probate,Trusts,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,Probate,Trusts,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
1,Walton,Probate,Baker Act,Total Disposed (1986 to 1995),0,0,0,0,0,0,0,22,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Walton,Probate,Baker Act,Before Hearing,0,0,0,0,0,0,0,0,0,0,11,22,20,14,8,7,12,19,8,4,6,4,0,0,0,2,8,20
1,Walton,Probate,Baker Act,By Judge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1,10,1,0,0,2,4,3,0
1,Walton,Probate,Baker Act,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,Probate,Baker Act,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,1,0,0,0,0,0,0,0,0
1,Walton,Probate,Substance Abuse Act,Total Disposed (1986 to 1995),0,0,0,0,0,2,5,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Walton,Probate,Substance Abuse Act,Before Hearing,0,0,0,0,0,0,0,0,0,0,9,3,10,8,7,2,5,2,3,10,6,2,0,0,2,1,9,13
1,Walton,Probate,Substance Abuse Act,By Judge,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1,0,4,13,3,1,0,2,10,0,0
1,Walton,Probate,Substance Abuse Act,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,Probate,Substance Abuse Act,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1,Walton,Probate,Other Social,Total Disposed (1986 to 1995),0,0,0,1,0,4,1,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Walton,Probate,Other Social,Before Hearing,0,0,0,0,0,0,0,0,0,0,5,4,4,2,6,2,3,8,1,0,1,0,0,0,0,0,3,1
1,Walton,Probate,Other Social,By Judge,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,2,1,2,0,0,0,2,3,0,3
1,Walton,Probate,Other Social,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,Probate,Other Social,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,1,0,0
1,Walton,County Criminal,Misdemeanors,Before Trial - No File,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,Walton,County Criminal,Misdemeanors,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Misdemeanors,Before Trial - Dismissed,251,176,113,109,148,154,115,110,129,105,105,84,88,195,222,145,123,210,238,242,176,179,128,115,114,143,141,178
1,Walton,County Criminal,Misdemeanors,Before Trial - Transferred,3,4,5,2,0,1,3,61,14,29,33,20,31,49,28,22,41,74,45,26,10,3,2,2,1,1,0,1
1,Walton,County Criminal,Misdemeanors,Before Trial - Plea,579,456,418,567,447,397,408,579,734,1081,1002,1136,949,1003,1016,1117,1195,1711,2049,1343,782,1095,778,638,710,587,567,986
1,Walton,County Criminal,Misdemeanors,Before Trial - Other,0,1,0,1,1,0,0,0,0,0,0,0,3,49,214,444,49,36,1,51,74,125,116,100,155,190,318,488
1,Walton,County Criminal,Misdemeanors,After Trial - Non Jury Acquitted/Dismissed,6,10,5,4,15,7,6,5,16,5,6,7,7,7,3,2,3,17,3,3,1,0,1,1,0,0,0,0
1,Walton,County Criminal,Misdemeanors,After Trial - Non Jury Plea,0,0,0,0,4,3,2,3,4,0,2,9,2,9,3,0,1,2,2,0,0,2,0,0,0,0,0,0
1,Walton,County Criminal,Misdemeanors,After Trial - Non Jury Convicted,7,9,6,1,0,7,7,0,1,5,4,8,9,15,0,3,0,12,6,4,0,0,0,2,1,0,0,1
1,Walton,County Criminal,Misdemeanors,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,1,0,2,1,0,1,4,1,3,1,1,4,5,3,5,1,1,1,7,6,2,2,0
1,Walton,County Criminal,Misdemeanors,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,Walton,County Criminal,Misdemeanors,After Trial - Jury Convicted,2,3,0,0,0,0,1,0,0,0,1,3,1,3,1,2,1,6,2,0,1,0,0,3,2,0,2,1
1,Walton,County Criminal,Worthless Checks (Misdemeanors),Before Trial - No File,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Speedy Trial Rule Dismissals,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Dismissed,25,68,5,3,3,10,155,133,165,8,7,2,19,7,21,19,37,18,31,7,41,36,67,48,33,51,15,24
1,Walton,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Transferred,0,0,0,0,0,0,0,24,0,12,1,10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Plea,232,109,168,328,274,311,278,379,449,390,423,543,181,414,500,626,708,747,450,368,282,264,309,306,267,188,82,87
1,Walton,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,9,9,38,29
1,Walton,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Acquitted/Dismissed,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Plea,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
1,Walton,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,County Ordinances,Before Trial - No File,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,County Ordinances,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,County Ordinances,Before Trial - Dismissed,0,1,1,1,0,2,3,3,2,0,0,2,1,5,2,1,3,2,0,0,5,4,3,2,0,17,3,12
1,Walton,County Criminal,County Ordinances,Before Trial - Transferred,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,County Ordinances,Before Trial - Plea,1,3,4,1,0,6,55,48,19,7,2,18,12,31,36,40,82,453,335,147,590,487,594,543,258,459,270,339
1,Walton,County Criminal,County Ordinances,Before Trial - Other,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Walton,County Criminal,County Ordinances,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,Walton,County Criminal,County Ordinances,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,Walton,County Criminal,County Ordinances,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,County Ordinances,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,County Ordinances,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,County Ordinances,After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,Before Trial - No File,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,Before Trial - Dismissed,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0
1,Walton,County Criminal,Municipal Ordinances,Before Trial - Transferred,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,Before Trial - Plea,2,0,0,0,0,1,1,3,4,2,3,2,3,19,8,4,5,4,1,6,0,1,2,1,0,5,0,1
1,Walton,County Criminal,Municipal Ordinances,Before Trial - Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,2,0,0
1,Walton,County Criminal,Municipal Ordinances,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,After Trial - Non Jury Plea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,After Trial - Non Jury Convicted,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,After Trial - Jury Plea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Criminal,Municipal Ordinances,After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Civil,"Small Claims (up to $5,000)","Dismissed, Settled or Disposed Before Hearing",64,139,75,83,90,119,57,17,88,23,20,59,43,48,57,88,130,119,46,73,65,113,117,76,234,147,96,56
1,Walton,County Civil,"Small Claims (up to $5,000)","Dismissed, Settled or Disposed After Hearing",30,25,20,10,16,11,18,47,94,50,47,34,257,83,53,226,46,0,6,18,33,36,24,8,85,289,197,195
1,Walton,County Civil,"Small Claims (up to $5,000)",By Default,65,72,39,54,67,43,55,48,49,37,10,2,2,5,2,8,4,0,0,1,0,1,1,0,19,6,26,20
1,Walton,County Civil,"Small Claims (up to $5,000)",By Judge,196,155,144,120,116,87,68,82,99,65,99,146,66,129,167,192,280,431,301,292,214,562,420,369,309,233,117,80
1,Walton,County Civil,"Small Claims (up to $5,000)",Non Jury Trial,0,0,0,31,36,42,25,0,0,0,15,12,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,Walton,County Civil,"Small Claims (up to $5,000)",Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,Walton,County Civil,"Small Claims (up to $5,000)",Other,0,0,0,1,2,2,0,0,0,0,1,1,5,11,13,15,20,74,35,107,81,81,35,55,9,8,9,4
1,Walton,County Civil,"Civil ($5,001 to $15,000)","Dismissed, Settled or Disposed Before Hearing",5,12,7,4,12,15,14,0,6,13,18,25,13,20,27,20,32,18,10,29,29,61,49,42,180,109,83,52
1,Walton,County Civil,"Civil ($5,001 to $15,000)","Dismissed, Settled or Disposed After Hearing",2,5,3,5,0,5,4,2,9,8,6,5,38,15,38,64,20,0,4,3,2,8,4,2,43,4,108,42
1,Walton,County Civil,"Civil ($5,001 to $15,000)",By Default,3,11,10,25,13,29,17,26,15,26,18,13,6,6,8,29,11,0,3,1,0,2,1,0,30,34,31,29
1,Walton,County Civil,"Civil ($5,001 to $15,000)",By Judge,31,21,23,26,7,10,16,27,26,21,26,37,21,30,37,29,62,96,78,93,85,192,195,170,116,137,55,40
1,Walton,County Civil,"Civil ($5,001 to $15,000)",Non Jury Trial,0,0,1,10,9,13,4,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Walton,County Civil,"Civil ($5,001 to $15,000)",Jury Trial,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Civil,"Civil ($5,001 to $15,000)",Other,0,0,0,0,0,0,2,2,1,1,3,2,6,11,6,13,15,46,21,10,14,4,1,51,8,5,13,8
1,Walton,County Civil,Replevins,"Dismissed, Settled or Disposed Before Hearing",2,3,5,5,6,16,2,0,3,3,7,8,8,4,6,8,4,2,2,0,1,2,0,0,8,0,3,1
1,Walton,County Civil,Replevins,"Dismissed, Settled or Disposed After Hearing",2,2,1,3,1,3,4,10,9,4,8,13,37,15,12,77,1,0,0,0,0,0,0,0,1,3,3,2
1,Walton,County Civil,Replevins,By Default,0,0,1,3,0,1,6,11,3,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
1,Walton,County Civil,Replevins,By Judge,13,8,12,25,14,15,21,25,6,13,23,35,19,39,22,11,7,12,9,8,3,4,2,10,2,6,8,5
1,Walton,County Civil,Replevins,Non Jury Trial,0,0,0,2,3,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Civil,Replevins,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Civil,Replevins,Other,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,0,0,0,2,1,1
1,Walton,County Civil,Evictions,"Dismissed, Settled or Disposed Before Hearing",1,16,6,1,2,25,3,0,20,3,9,9,6,18,43,14,27,9,11,21,12,18,9,3,104,9,9,9
1,Walton,County Civil,Evictions,"Dismissed, Settled or Disposed After Hearing",0,1,0,0,1,0,1,1,0,7,3,3,68,3,16,183,18,0,1,1,0,1,0,0,31,2,49,53
1,Walton,County Civil,Evictions,By Default,2,11,1,8,8,12,14,12,20,21,11,21,20,16,6,28,10,0,0,2,0,3,0,1,5,5,46,68
1,Walton,County Civil,Evictions,By Judge,2,2,3,0,1,9,9,9,24,19,27,21,11,25,41,30,97,125,103,152,113,90,534,103,93,107,56,49
1,Walton,County Civil,Evictions,Non Jury Trial,0,0,0,1,2,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Civil,Evictions,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,Walton,County Civil,Evictions,Other,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,2,6,2,1,1,1,2,1,0,0
1,Walton,County Civil,Other Civil (non-monetary),"Dismissed, Settled or Disposed Before Hearing",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,4,4
1,Walton,County Civil,Other Civil (non-monetary),"Dismissed, Settled or Disposed After Hearing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0
1,Walton,County Civil,Other Civil (non-monetary),By Default,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4
1,Walton,County Civil,Other Civil (non-monetary),By Judge,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,4,1,2,3,5,0
1,Walton,County Civil,Other Civil (non-monetary),Non Jury Trial,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Civil,Other Civil (non-monetary),Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Walton,County Civil,Other Civil (non-monetary),Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
1,Walton,Traffic,Civil Traffic Infractions,After Hearing by Judge,466,601,714,551,517,605,554,549,804,1190,871,684,430,558,608,860,565,748,1315,1480,1656,2013,2131,1694,1854,1705,1363,1230
1,Walton,Traffic,Civil Traffic Infractions,After Hearing by Hearing Officer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,278,421,698,0
1,Walton,Traffic,DUI,By Judge,347,251,265,214,182,216,201,168,201,287,245,239,137,204,175,153,241,341,376,384,367,327,255,163,208,167,173,141
1,Walton,Traffic,DUI,Jury Trial,4,4,2,1,0,2,4,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,2,5,2,3,3,4
1,Walton,Traffic,DUI,Non Jury Trial,13,4,2,14,20,10,3,2,0,3,2,5,3,80,119,109,67,30,12,0,0,1,1,0,0,0,0,0
1,Walton,Traffic,DUI,Other,18,12,5,8,6,5,1,1,5,8,4,9,6,4,4,4,1,3,12,15,18,16,12,4,5,7,4,6
1,Walton,Traffic,Non DUI Criminal Traffic,By Judge,600,395,500,490,530,732,652,722,918,1030,712,683,283,403,395,475,491,842,1125,1090,1041,1152,1107,777,802,638,767,587
1,Walton,Traffic,Non DUI Criminal Traffic,Jury Trial,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,0,0,0,1,0,0,2,2,2,1,0,0
1,Walton,Traffic,Non DUI Criminal Traffic,Non Jury Trial,1,0,8,7,33,19,2,7,8,13,2,2,3,59,109,138,126,114,37,2,12,28,1,6,1,0,2,0
1,Walton,Traffic,Non DUI Criminal Traffic,Other,204,83,46,33,28,35,32,41,47,62,49,36,46,49,39,61,65,48,54,113,166,167,197,149,159,124,150,118
2,Franklin,Circuit Criminal,Capital Murder,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,Before Trial - Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,Before Trial - Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,Before Trial - Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,After Trial - Jury Plea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Capital Murder,After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,Before Trial - Dismissed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,Franklin,Circuit Criminal,Non Capital Murder,Before Trial - Transferred,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,Before Trial - Plea,0,0,0,0,2,2,1,1,4,0,1,1,0,1,0,0,0,3,2,0,4,0,0,0,0,0,1,0
2,Franklin,Circuit Criminal,Non Capital Murder,Before Trial - Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,After Trial - Jury Plea,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Non Capital Murder,After Trial - Jury Convicted,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Sexual Offenses,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Sexual Offenses,Before Trial - Dismissed,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1
2,Franklin,Circuit Criminal,Sexual Offenses,Before Trial - Transferred,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,Franklin,Circuit Criminal,Sexual Offenses,Before Trial - Plea,2,2,4,4,3,1,5,3,7,4,6,5,1,0,3,1,2,4,4,3,2,10,4,2,3,1,1,0
2,Franklin,Circuit Criminal,Sexual Offenses,Before Trial - Other,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
2,Franklin,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Sexual Offenses,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,Franklin,Circuit Criminal,Sexual Offenses,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Sexual Offenses,After Trial - Jury Convicted,0,1,1,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
2,Franklin,Circuit Criminal,Robbery,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Robbery,Before Trial - Dismissed,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
2,Franklin,Circuit Criminal,Robbery,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Robbery,Before Trial - Plea,0,0,0,1,3,2,3,0,1,2,2,1,0,1,1,0,0,1,3,2,3,0,0,0,1,0,1,4
2,Franklin,Circuit Criminal,Robbery,Before Trial - Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Robbery,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Franklin,Circuit Criminal,Robbery,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
